transaction_id,customer_id,date,amount,merchant_city,merchant_state,mcc,transaction_type,errors
7477051,CUST_00191,2010-01-01 11:48:00,18.31,Laconia,NH,5812,food,
7477052,CUST_00218,2010-01-01 11:48:00,-75.0,Bothell,WA,5499,food,
7477055,CUST_00042,2010-01-01 11:48:00,14.18,Grand Rapids,MI,5812,food,
7477056,CUST_00050,2010-01-01 11:48:00,1.53,ONLINE,,4121,travel,
7477057,CUST_00178,2010-01-01 11:49:00,113.53,Mount Vernon,IN,5651,shopping,
7477058,CUST_00151,2010-01-01 11:50:00,25.9,Lincoln,IL,5813,entertainment,
7477059,CUST_00131,2010-01-01 11:50:00,40.67,Green Village,NJ,5912,utilities,
7477060,CUST_00016,2010-01-01 11:50:00,5.06,Middletown,NY,5541,fuel,
7477061,CUST_00029,2010-01-01 11:51:00,13.09,West Bloomfield,MI,5814,food,
7477062,CUST_00193,2010-01-01 11:51:00,6.94,Miami,FL,5812,food,
7477064,CUST_00028,2010-01-01 11:51:00,17.75,Muskogee,OK,5411,food,
7477065,CUST_00157,2010-01-01 11:51:00,8.65,Novi,MI,5812,food,
7477066,CUST_00209,2010-01-01 11:51:00,12.9,Salina,OK,5541,fuel,
7477067,CUST_00185,2010-01-01 11:52:00,13.24,Hitchcock,TX,5541,fuel,
7477068,CUST_00233,2010-01-01 11:52:00,60.0,Keokuk,IA,4829,utilities,
7477069,CUST_00051,2010-01-01 11:52:00,4.47,Aurora,IL,5814,food,
7477070,CUST_00052,2010-01-01 11:52:00,25.36,Somerville,AL,5411,food,
7477071,CUST_00039,2010-01-01 11:52:00,60.75,Allen,TX,7538,purchase,
7477072,CUST_00170,2010-01-01 11:53:00,90.99,Medford,OR,5411,food,
7477073,CUST_00003,2010-01-01 11:54:00,4.5,Turlock,CA,5921,shopping,
7477074,CUST_00172,2010-01-01 11:54:00,13.28,Pittsburgh,PA,5812,food,
7477076,CUST_00218,2010-01-01 11:55:00,75.0,Bothell,WA,5499,food,
7477077,CUST_00132,2010-01-01 11:55:00,71.0,Crown Point,IN,5541,fuel,
7477078,CUST_00132,2010-01-01 11:55:00,57.57,Crown Point,IN,5541,fuel,
7477079,CUST_00131,2010-01-01 11:55:00,15.18,Maywood,IL,5921,shopping,
7477080,CUST_00283,2010-01-01 11:55:00,6.05,Saint Charles,IL,5300,shopping,
7477081,CUST_00143,2010-01-01 11:55:00,29.12,ONLINE,,4784,travel,
7477082,CUST_00230,2010-01-01 11:56:00,53.64,ONLINE,,4784,travel,
7477084,CUST_00249,2010-01-01 11:56:00,100.0,Osprey,FL,4829,utilities,
7477085,CUST_00138,2010-01-01 11:56:00,6.46,Jamaica,NY,5411,food,
7477086,CUST_00054,2010-01-01 11:56:00,39.56,Virginia Beach,VA,4121,travel,
7477087,CUST_00140,2010-01-01 11:56:00,12.19,Rocky Point,NY,5541,fuel,
7477088,CUST_00218,2010-01-01 11:57:00,15.21,Federal Way,WA,5541,fuel,
7477091,CUST_00036,2010-01-01 11:57:00,80.0,Binghamton,NY,4829,utilities,
7477092,CUST_00204,2010-01-01 11:57:00,1.01,Tonawanda,NY,5499,food,
7477093,CUST_00028,2010-01-01 11:57:00,5.0,Atlanta,GA,5812,food,
7477094,CUST_00157,2010-01-01 11:58:00,15.09,Pensacola,FL,4121,travel,
7477098,CUST_00033,2010-01-01 11:58:00,10.39,Dale,NY,5411,food,
7477099,CUST_00288,2010-01-01 11:58:00,1.33,Chicago,IL,5812,food,
7477100,CUST_00097,2010-01-01 11:58:00,11.56,Mentor,OH,5812,food,
7477101,CUST_00135,2010-01-01 11:59:00,14.43,Seguin,TX,5814,food,Insufficient Balance
7477102,CUST_00276,2010-01-01 11:59:00,7.97,Stratford,CT,5814,food,
7477103,CUST_00242,2010-01-01 11:59:00,48.98,Clanton,AL,5311,shopping,
7477104,CUST_00219,2010-01-01 11:59:00,7.58,Madison,WI,5411,food,
7477105,CUST_00093,2010-01-01 11:59:00,140.0,Rio Rancho,NM,4829,utilities,
7477106,CUST_00126,2010-01-01 11:59:00,23.69,East Hampton,NY,5411,food,
7477107,CUST_00091,2010-01-01 12:00:00,38.94,ONLINE,,4784,travel,
7477110,CUST_00028,2010-01-01 12:00:00,17.14,Minneapolis,MN,5813,entertainment,
7477111,CUST_00072,2010-01-01 12:00:00,49.54,Elyria,OH,5541,fuel,
7477112,CUST_00230,2010-01-01 12:00:00,15.86,Chardon,OH,5541,fuel,
7477114,CUST_00182,2010-01-01 12:01:00,20.45,Nashville,TN,5411,food,
7477115,CUST_00224,2010-01-01 12:01:00,11.83,Williston Park,NY,5814,food,
7477116,CUST_00238,2010-01-01 12:01:00,2.27,Beaver,WV,5812,food,
7477117,CUST_00166,2010-01-01 12:01:00,12.51,Franconia,NH,5814,food,
7477118,CUST_00282,2010-01-01 12:01:00,15.04,Broad Run,VA,4121,travel,
7477119,CUST_00029,2010-01-01 12:01:00,16.84,North Royalton,OH,5814,food,
7477120,CUST_00191,2010-01-01 12:02:00,83.15,North Hollywood,CA,5311,shopping,
7477122,CUST_00277,2010-01-01 12:02:00,0.63,Sandusky,OH,5499,food,
7477123,CUST_00261,2010-01-01 12:02:00,10.7,San Antonio,TX,5814,food,
7477124,CUST_00276,2010-01-01 12:02:00,75.49,Stratford,CT,7538,purchase,
7477125,CUST_00096,2010-01-01 12:02:00,9.19,Parsippany,NJ,5812,food,
7477126,CUST_00121,2010-01-01 12:02:00,20.77,ONLINE,,4121,travel,
7477127,CUST_00241,2010-01-01 12:03:00,0.74,San Francisco,CA,5499,food,
7477128,CUST_00043,2010-01-01 12:03:00,25.47,ONLINE,,4121,travel,
7477129,CUST_00240,2010-01-01 12:03:00,140.0,Richmond,CA,4829,utilities,
7477130,CUST_00282,2010-01-01 12:03:00,2.67,Broad Run,VA,5499,food,
7477132,CUST_00016,2010-01-01 12:04:00,53.15,Naugatuck,CT,5499,food,
7477133,CUST_00283,2010-01-01 12:05:00,129.02,Saint Charles,IL,5300,shopping,
7477134,CUST_00070,2010-01-01 12:05:00,14.74,Indianapolis,IN,5921,shopping,
7477135,CUST_00156,2010-01-01 12:05:00,102.2,Sherman Oaks,CA,7538,purchase,
7477136,CUST_00027,2010-01-01 12:05:00,15.05,Bismarck,ND,5813,entertainment,
7477137,CUST_00148,2010-01-01 12:06:00,72.05,Oklahoma City,OK,5651,shopping,
7477138,CUST_00071,2010-01-01 12:06:00,18.05,Van Buren,AR,5813,entertainment,
7477139,CUST_00276,2010-01-01 12:06:00,22.6,Stratford,CT,5541,fuel,
7477140,CUST_00232,2010-01-01 12:06:00,75.5,South Ozone Park,NY,7802,entertainment,
7477141,CUST_00180,2010-01-01 12:06:00,16.99,Houston,TX,5411,food,
7477144,CUST_00011,2010-01-01 12:07:00,1.79,New Braunfels,TX,5411,food,
7477145,CUST_00083,2010-01-01 12:07:00,12.28,Newburgh,IN,5411,food,
7477146,CUST_00276,2010-01-01 12:07:00,11.42,Stratford,CT,5812,food,
7477147,CUST_00097,2010-01-01 12:07:00,7.41,Mentor,OH,5812,food,
7477148,CUST_00137,2010-01-01 12:07:00,42.43,ONLINE,,4784,travel,
7477149,CUST_00002,2010-01-01 12:07:00,15.02,Roseville,CA,5541,fuel,
7477150,CUST_00140,2010-01-01 12:07:00,14.24,Sayville,NY,5411,food,
7477151,CUST_00187,2010-01-01 12:08:00,-64.0,Sutter Creek,CA,5541,fuel,
7477153,CUST_00069,2010-01-01 12:08:00,11.09,State College,PA,5541,fuel,
7477155,CUST_00235,2010-01-01 12:08:00,22.41,ONLINE,,4784,travel,
7477156,CUST_00016,2010-01-01 12:08:00,36.57,Middletown,NY,7538,purchase,
7477157,CUST_00042,2010-01-01 12:09:00,149.32,ONLINE,,4722,travel,
7477158,CUST_00187,2010-01-01 12:09:00,77.06,Sutter Creek,CA,5541,fuel,
7477159,CUST_00099,2010-01-01 12:09:00,3.62,Fayetteville,NC,5411,food,
7477162,CUST_00201,2010-01-01 12:10:00,1.33,Alhambra,CA,5499,food,
7477163,CUST_00032,2010-01-01 12:10:00,33.45,New Braunfels,TX,5813,entertainment,
7477164,CUST_00289,2010-01-01 12:10:00,9.67,Mount Carmel,IL,5814,food,
7477165,CUST_00282,2010-01-01 12:10:00,64.0,Bradenton,FL,5541,fuel,
7477166,CUST_00161,2010-01-01 12:10:00,9.8,Monsey,NY,5812,food,
7477167,CUST_00134,2010-01-01 12:10:00,315.02,ONLINE,,7801,entertainment,
7477168,CUST_00157,2010-01-01 12:11:00,6.01,Pensacola,FL,5813,entertainment,
7477170,CUST_00042,2010-01-01 12:11:00,4.49,Louisville,KY,5812,food,
7477171,CUST_00291,2010-01-01 12:11:00,42.85,Canton,NC,5813,entertainment,Insufficient Balance
7477172,CUST_00280,2010-01-01 12:11:00,12.23,Washington,DC,5541,fuel,
7477173,CUST_00016,2010-01-01 12:11:00,-63.0,Naugatuck,CT,5499,food,
7477174,CUST_00254,2010-01-01 12:11:00,29.88,Newport Beach,CA,5300,shopping,
7477175,CUST_00087,2010-01-01 12:11:00,7.7,Cleveland,OH,5411,food,
7477177,CUST_00036,2010-01-01 12:12:00,235.71,ONLINE,,4722,travel,
7477178,CUST_00199,2010-01-01 12:12:00,80.0,Brooklyn,NY,4829,utilities,
7477179,CUST_00219,2010-01-01 12:12:00,13.4,Derby,KS,5411,food,
7477181,CUST_00072,2010-01-01 12:12:00,-57.0,Elyria,OH,5541,fuel,
7477182,CUST_00025,2010-01-01 12:12:00,14.26,Abbeville,LA,5812,food,
7477183,CUST_00002,2010-01-01 12:12:00,3.6,Roseville,CA,5814,food,
7477184,CUST_00299,2010-01-01 12:13:00,7.97,Skokie,IL,5814,food,
7477185,CUST_00250,2010-01-01 12:13:00,14.49,Hendersonville,NC,4814,utilities,
7477186,CUST_00057,2010-01-01 12:13:00,120.0,Key Biscayne,FL,4829,utilities,
7477187,CUST_00180,2010-01-01 12:13:00,7.82,Houston,TX,5411,food,
7477189,CUST_00075,2010-01-01 12:13:00,4.26,Williamston,SC,5411,food,
7477190,CUST_00236,2010-01-01 12:14:00,18.35,Loudonville,OH,5411,food,
7477191,CUST_00158,2010-01-01 12:14:00,1.77,Brooklyn,NY,5499,food,
7477192,CUST_00036,2010-01-01 12:14:00,7.01,Saint Paul,MN,5814,food,
7477193,CUST_00217,2010-01-01 12:14:00,12.99,Twin Falls,ID,5812,food,
7477195,CUST_00180,2010-01-01 12:14:00,133.54,Warrington,PA,5311,shopping,
7477196,CUST_00083,2010-01-01 12:14:00,180.0,Terre Haute,IN,4829,utilities,
7477197,CUST_00150,2010-01-01 12:14:00,1.65,Townley,AL,5812,food,
7477198,CUST_00072,2010-01-01 12:14:00,57.0,Elyria,OH,5541,fuel,
7477200,CUST_00027,2010-01-01 12:15:00,80.0,North Las Vegas,NV,4829,utilities,
7477202,CUST_00147,2010-01-01 12:15:00,72.47,South Gate,CA,5912,utilities,
7477203,CUST_00141,2010-01-01 12:15:00,16.64,Albany,NY,5813,entertainment,
7477204,CUST_00198,2010-01-01 12:15:00,1.17,Lone Tree,CO,5499,food,
7477206,CUST_00219,2010-01-01 12:15:00,13.66,Monroe,MI,5411,food,
7477207,CUST_00126,2010-01-01 12:15:00,8.12,Miami,FL,5541,fuel,
7477208,CUST_00143,2010-01-01 12:15:00,23.75,ONLINE,,4784,travel,
7477210,CUST_00158,2010-01-01 12:16:00,2.94,Brooklyn,NY,5541,fuel,
7477211,CUST_00277,2010-01-01 12:16:00,16.7,Brooklyn,NY,5812,food,
7477213,CUST_00215,2010-01-01 12:17:00,9.74,Luverne,AL,5310,shopping,
7477214,CUST_00233,2010-01-01 12:17:00,20.72,Stanwood,IA,5541,fuel,
7477215,CUST_00199,2010-01-01 12:17:00,21.33,Brooklyn,NY,5411,food,
7477216,CUST_00157,2010-01-01 12:18:00,14.58,ONLINE,,4121,travel,
7477217,CUST_00063,2010-01-01 12:18:00,35.97,Blackville,SC,5310,shopping,
7477218,CUST_00028,2010-01-01 12:18:00,7.73,Blue Springs,MO,5411,food,
7477219,CUST_00037,2010-01-01 12:18:00,3.21,Plymouth,NY,5814,food,
7477220,CUST_00011,2010-01-01 12:18:00,9.94,ONLINE,,4784,travel,
7477221,CUST_00291,2010-01-01 12:18:00,18.21,Lyons,IL,5411,food,
7477222,CUST_00111,2010-01-01 12:19:00,140.0,Great Falls,MT,4829,utilities,
7477223,CUST_00036,2010-01-01 12:19:00,-431.0,ONLINE,,4722,travel,
7477224,CUST_00211,2010-01-01 12:19:00,3.7,Albuquerque,NM,5411,food,
7477226,CUST_00254,2010-01-01 12:19:00,10.39,Lake Forest,CA,5814,food,
7477227,CUST_00134,2010-01-01 12:19:00,8.79,Upper Marlboro,MD,5813,entertainment,
7477228,CUST_00202,2010-01-01 12:20:00,24.55,Palm Harbor,FL,5411,food,
7477229,CUST_00137,2010-01-01 12:20:00,1.06,Longview,TX,5541,fuel,
7477230,CUST_00291,2010-01-01 12:20:00,23.59,Canton,NC,5813,entertainment,
7477231,CUST_00220,2010-01-01 12:20:00,1.5,Kenner,LA,5812,food,
7477233,CUST_00282,2010-01-01 12:20:00,-64.0,Bradenton,FL,5541,fuel,
7477236,CUST_00171,2010-01-01 12:21:00,4.01,Rush,NY,5411,food,
7477237,CUST_00197,2010-01-01 12:21:00,9.95,Oceanside,CA,5812,food,
7477238,CUST_00101,2010-01-01 12:21:00,9.88,ONLINE,,5815,food,
7477239,CUST_00222,2010-01-01 12:21:00,1.8,Meridian,MS,5499,food,
7477240,CUST_00099,2010-01-01 12:22:00,100.0,Newton Grove,NC,4829,utilities,
7477241,CUST_00081,2010-01-01 12:22:00,26.39,Chicago,IL,5411,food,
7477242,CUST_00270,2010-01-01 12:23:00,50.37,Seward,NE,4814,utilities,
7477244,CUST_00266,2010-01-01 12:23:00,5.78,Elk Grove,CA,5411,food,
7477245,CUST_00016,2010-01-01 12:23:00,63.0,Naugatuck,CT,5499,food,
7477246,CUST_00260,2010-01-01 12:23:00,0.87,Big Cove Tannery,PA,5814,food,
7477247,CUST_00187,2010-01-01 12:24:00,64.0,Sutter Creek,CA,5541,fuel,
7477248,CUST_00246,2010-01-01 12:24:00,5.07,Grovetown,GA,5942,shopping,
7477249,CUST_00229,2010-01-01 12:25:00,9.85,Quincy,FL,5411,food,
7477250,CUST_00191,2010-01-01 12:25:00,86.75,Avery,TX,5311,shopping,
7477251,CUST_00020,2010-01-01 12:25:00,9.18,De Soto,KS,5814,food,
7477254,CUST_00082,2010-01-01 12:25:00,13.0,West Sacramento,CA,5814,food,
7477255,CUST_00216,2010-01-01 12:26:00,12.03,Auburn,CA,5541,fuel,
7477256,CUST_00253,2010-01-01 12:26:00,12.49,Kamas,UT,5812,food,
7477257,CUST_00050,2010-01-01 12:26:00,1.56,Ukiah,CA,4121,travel,
7477258,CUST_00096,2010-01-01 12:26:00,17.27,Parsippany,NJ,5812,food,Technical Glitch
7477260,CUST_00239,2010-01-01 12:26:00,5.39,Schenectady,NY,5912,utilities,
7477261,CUST_00282,2010-01-01 12:26:00,10.2,Bradenton,FL,5541,fuel,
7477262,CUST_00271,2010-01-01 12:27:00,45.18,The Colony,TX,7538,purchase,
7477263,CUST_00172,2010-01-01 12:27:00,12.31,Pittsburgh,PA,5812,food,
7477264,CUST_00245,2010-01-01 12:27:00,8.16,Lady Lake,FL,5411,food,
7477265,CUST_00110,2010-01-01 12:27:00,26.4,Mcalester,OK,5310,shopping,
7477266,CUST_00042,2010-01-01 12:28:00,-493.0,ONLINE,,4722,travel,
7477267,CUST_00055,2010-01-01 12:28:00,11.28,Fayetteville,NC,5310,shopping,
7477268,CUST_00291,2010-01-01 12:28:00,111.65,Willowbrook,IL,4900,utilities,
7477269,CUST_00175,2010-01-01 12:29:00,6.03,Delavan,WI,5812,food,
7477270,CUST_00250,2010-01-01 12:29:00,19.26,Germantown,MD,5541,fuel,
7477272,CUST_00160,2010-01-01 12:30:00,35.22,ONLINE,,4784,travel,
7477273,CUST_00095,2010-01-01 12:30:00,17.29,New York,NY,5541,fuel,
7477274,CUST_00110,2010-01-01 12:30:00,10.73,Saint Louis,MO,5411,food,
7477275,CUST_00024,2010-01-01 12:30:00,1.86,Oneonta,AL,5499,food,
7477278,CUST_00094,2010-01-01 12:30:00,35.35,Columbia,TN,5499,food,
7477280,CUST_00121,2010-01-01 12:30:00,19.77,ONLINE,,4121,travel,
7477281,CUST_00134,2010-01-01 12:30:00,328.66,Upper Marlboro,MD,7995,entertainment,
7477282,CUST_00091,2010-01-01 12:31:00,47.67,ONLINE,,4784,travel,
7477284,CUST_00299,2010-01-01 12:31:00,8.02,Skokie,IL,5812,food,
7477285,CUST_00048,2010-01-01 12:31:00,51.0,Mckinney,TX,5541,fuel,
7477286,CUST_00289,2010-01-01 12:31:00,3.34,Skiatook,OK,5812,food,
7477287,CUST_00045,2010-01-01 12:31:00,11.69,Arroyo Grande,CA,5814,food,
7477288,CUST_00157,2010-01-01 12:31:00,4.88,Chicago,IL,5300,shopping,
7477289,CUST_00072,2010-01-01 12:31:00,60.19,Carleton,MI,5300,shopping,
7477291,CUST_00035,2010-01-01 12:32:00,16.13,Kimberly,WI,5812,food,
7477292,CUST_00199,2010-01-01 12:32:00,7.68,Miami,FL,5541,fuel,
7477293,CUST_00164,2010-01-01 12:32:00,-54.0,Columbia,SC,5541,fuel,
7477294,CUST_00085,2010-01-01 12:33:00,7.3,New Kensington,PA,5814,food,
7477295,CUST_00026,2010-01-01 12:33:00,15.68,Keystone Heights,FL,5411,food,
7477296,CUST_00281,2010-01-01 12:33:00,53.76,Glen Jean,WV,5411,food,
7477297,CUST_00187,2010-01-01 12:34:00,22.04,Somerset,CA,5813,entertainment,
7477298,CUST_00218,2010-01-01 12:34:00,-78.0,Federal Way,WA,5541,fuel,
7477300,CUST_00017,2010-01-01 12:34:00,66.0,Saint Louis,MO,5499,food,
7477301,CUST_00164,2010-01-01 12:34:00,57.0,Georgetown,TX,5499,food,
7477302,CUST_00167,2010-01-01 12:34:00,-500.0,Palatine,IL,3389,travel,
7477304,CUST_00134,2010-01-01 12:34:00,80.59,Irvington,NY,5499,food,
7477305,CUST_00125,2010-01-01 12:34:00,75.43,ONLINE,,7801,entertainment,
7477306,CUST_00126,2010-01-01 12:35:00,6.44,Saint Johnsbury,VT,5541,fuel,
7477307,CUST_00289,2010-01-01 12:35:00,2.29,Louisville,IL,5499,food,
7477308,CUST_00139,2010-01-01 12:35:00,45.99,Arcadia,CA,7802,entertainment,
7477309,CUST_00199,2010-01-01 12:36:00,13.08,Medford,OR,5812,food,
7477310,CUST_00172,2010-01-01 12:36:00,14.16,Pittsburgh,PA,5812,food,
7477312,CUST_00278,2010-01-01 12:36:00,11.52,Killeen,TX,5541,fuel,
7477313,CUST_00272,2010-01-01 12:36:00,22.3,ONLINE,,4121,travel,
7477314,CUST_00013,2010-01-01 12:36:00,1.1,New Market,TN,5499,food,
7477315,CUST_00132,2010-01-01 12:36:00,93.44,Danville,NH,5411,food,
7477316,CUST_00164,2010-01-01 12:36:00,54.0,Columbia,SC,5541,fuel,
7477319,CUST_00222,2010-01-01 12:37:00,19.08,Eastpointe,MI,5411,food,
7477320,CUST_00094,2010-01-01 12:37:00,95.0,Columbia,TN,5499,food,
7477321,CUST_00055,2010-01-01 12:37:00,22.61,Fayetteville,NC,5812,food,
7477322,CUST_00051,2010-01-01 12:38:00,6.07,Asheville,NC,5411,food,
7477323,CUST_00011,2010-01-01 12:38:00,0.93,Elmendorf,TX,5814,food,
7477325,CUST_00277,2010-01-01 12:38:00,17.6,Bowling Green,KY,5411,food,
7477326,CUST_00164,2010-01-01 12:39:00,76.0,Georgetown,TX,5499,food,
7477327,CUST_00048,2010-01-01 12:40:00,-51.0,Mckinney,TX,5541,fuel,
7477328,CUST_00081,2010-01-01 12:40:00,18.0,Chicago,IL,5411,food,
7477330,CUST_00180,2010-01-01 12:40:00,7.2,Tylersport,PA,5411,food,
7477331,CUST_00157,2010-01-01 12:40:00,9.78,Chicago,IL,5814,food,
7477333,CUST_00028,2010-01-01 12:40:00,28.44,Pompano Beach,FL,5812,food,
7477334,CUST_00130,2010-01-01 12:41:00,19.62,ONLINE,,4121,travel,
7477335,CUST_00112,2010-01-01 12:41:00,76.93,Cherry Hill,NJ,5411,food,
7477336,CUST_00292,2010-01-01 12:42:00,40.43,Durham,NC,5813,entertainment,
7477337,CUST_00020,2010-01-01 12:42:00,22.08,Chantilly,VA,5411,food,
7477338,CUST_00130,2010-01-01 12:42:00,38.01,Lake Hopatcong,NJ,5813,entertainment,
7477339,CUST_00161,2010-01-01 12:42:00,9.55,Monsey,NY,5812,food,
7477340,CUST_00254,2010-01-01 12:42:00,8.3,Lake Forest,CA,5411,food,
7477341,CUST_00115,2010-01-01 12:43:00,60.0,Littleton,MA,4829,utilities,
7477342,CUST_00048,2010-01-01 12:43:00,5.23,Mckinney,TX,5541,fuel,
7477344,CUST_00150,2010-01-01 12:43:00,1.92,Parrish,AL,5411,food,
7477347,CUST_00219,2010-01-01 12:43:00,72.72,ONLINE,,7801,entertainment,
7477348,CUST_00155,2010-01-01 12:44:00,-65.0,Gainesville,FL,5499,food,
7477349,CUST_00170,2010-01-01 12:44:00,57.22,Atlantic City,NJ,7995,entertainment,
7477350,CUST_00280,2010-01-01 12:44:00,6.79,Seaford,DE,5411,food,
7477352,CUST_00094,2010-01-01 12:44:00,-95.0,Columbia,TN,5499,food,
7477353,CUST_00054,2010-01-01 12:44:00,10.69,Corpus Christi,TX,5812,food,
7477354,CUST_00157,2010-01-01 12:45:00,11.2,Novi,MI,5411,food,
7477355,CUST_00288,2010-01-01 12:45:00,6.53,Jarreau,LA,5411,food,
7477357,CUST_00277,2010-01-01 12:46:00,21.0,Brooklyn,NY,5411,food,
7477358,CUST_00268,2010-01-01 12:47:00,15.7,Rogersville,AL,5812,food,
7477359,CUST_00155,2010-01-01 12:47:00,65.0,Gainesville,FL,5499,food,
7477360,CUST_00069,2010-01-01 12:47:00,6.32,West Linn,OR,5541,fuel,
7477361,CUST_00167,2010-01-01 12:47:00,175.9,Palatine,IL,3389,travel,
7477363,CUST_00126,2010-01-01 12:47:00,9.29,Miami,FL,5812,food,
7477364,CUST_00017,2010-01-01 12:48:00,102.95,Saint Louis,MO,5499,food,
7477365,CUST_00039,2010-01-01 12:48:00,13.18,Westfield,NC,5921,shopping,
7477366,CUST_00219,2010-01-01 12:48:00,12.03,Eight Mile,AL,5812,food,
7477367,CUST_00018,2010-01-01 12:49:00,11.11,Comstock Park,MI,5812,food,
7477368,CUST_00080,2010-01-01 12:49:00,0.52,Mount Pleasant,PA,5411,food,
7477369,CUST_00197,2010-01-01 12:49:00,8.82,Oceanside,CA,5541,fuel,
7477370,CUST_00111,2010-01-01 12:49:00,17.59,Lakeville,MN,5541,fuel,
7477371,CUST_00134,2010-01-01 12:49:00,-84.0,Irvington,NY,5499,food,
7477372,CUST_00258,2010-01-01 12:49:00,42.57,ONLINE,,4784,travel,
7477373,CUST_00053,2010-01-01 12:49:00,22.78,Jackson Heights,NY,5651,shopping,
7477374,CUST_00218,2010-01-01 12:50:00,78.0,Federal Way,WA,5541,fuel,
7477375,CUST_00166,2010-01-01 12:50:00,9.77,Guadalajara,Mexico,5541,fuel,
7477376,CUST_00178,2010-01-01 12:50:00,9.34,Brunswick,OH,5541,fuel,
7477378,CUST_00281,2010-01-01 12:51:00,51.49,ONLINE,,4784,travel,
7477379,CUST_00272,2010-01-01 12:51:00,23.69,Bullock,NC,5813,entertainment,
7477380,CUST_00097,2010-01-01 12:51:00,7.68,Casper,WY,5541,fuel,
7477381,CUST_00142,2010-01-01 12:51:00,11.38,Cannelburg,IN,5411,food,
7477382,CUST_00134,2010-01-01 12:51:00,84.0,Irvington,NY,5499,food,
7477383,CUST_00135,2010-01-01 12:52:00,12.26,Seguin,TX,5411,food,
7477384,CUST_00285,2010-01-01 12:52:00,55.31,Glendale,AZ,5311,shopping,
7477386,CUST_00281,2010-01-01 12:52:00,16.88,Oswego,NY,5921,shopping,
7477387,CUST_00109,2010-01-01 12:52:00,365.68,Redmond,WA,5311,shopping,
7477388,CUST_00289,2010-01-01 12:53:00,25.35,Short Hills,NJ,5814,food,
7477389,CUST_00235,2010-01-01 12:53:00,90.68,Chicago,IL,5411,food,
7477390,CUST_00043,2010-01-01 12:53:00,12.98,Bronx,NY,5411,food,
7477391,CUST_00216,2010-01-01 12:53:00,30.82,Rockton,IL,5300,shopping,
7477392,CUST_00237,2010-01-01 12:54:00,1.16,Cedar Rapids,IA,5499,food,
7477393,CUST_00184,2010-01-01 12:54:00,3.01,Harbor City,CA,5411,food,
7477394,CUST_00017,2010-01-01 12:54:00,-66.0,Saint Louis,MO,5499,food,
7477396,CUST_00041,2010-01-01 12:54:00,189.92,Indianapolis,IN,5411,food,
7477397,CUST_00241,2010-01-01 12:54:00,14.45,ONLINE,,5815,food,
7477398,CUST_00028,2010-01-01 12:54:00,0.12,Atlanta,GA,5499,food,
7477399,CUST_00218,2010-01-01 12:55:00,96.59,Federal Way,WA,5541,fuel,
7477400,CUST_00144,2010-01-01 12:55:00,11.72,Yreka,CA,5411,food,
7477401,CUST_00085,2010-01-01 12:55:00,663.4,Lexington,KY,3132,travel,
7477402,CUST_00028,2010-01-01 12:55:00,159.63,Lees Summit,MO,5300,shopping,
7477403,CUST_00205,2010-01-01 12:55:00,38.53,Waukegan,IL,5411,food,
7477404,CUST_00012,2010-01-01 12:55:00,17.38,Mobile,AL,5411,food,
7477405,CUST_00160,2010-01-01 12:55:00,7.72,Rincon,GA,5812,food,
7477406,CUST_00199,2010-01-01 12:55:00,53.96,Vero Beach,FL,7538,purchase,
7477408,CUST_00042,2010-01-01 12:56:00,31.34,Sioux Falls,SD,5300,shopping,
7477409,CUST_00260,2010-01-01 12:56:00,0.81,Chambersburg,PA,5812,food,
7477411,CUST_00247,2010-01-01 12:57:00,86.32,Windsor,CO,5300,shopping,
7477413,CUST_00100,2010-01-01 12:57:00,72.97,Dallas,TX,5300,shopping,
7477414,CUST_00164,2010-01-01 12:57:00,23.78,Columbia,SC,5541,fuel,
7477415,CUST_00253,2010-01-01 12:58:00,13.91,Kamas,UT,5411,food,
7477416,CUST_00194,2010-01-01 12:58:00,48.16,Wethersfield,CT,7538,purchase,
7477417,CUST_00155,2010-01-01 12:58:00,7.16,Gainesville,FL,5499,food,
7477418,CUST_00113,2010-01-01 12:58:00,11.51,Pomeroy,OH,5812,food,
7477419,CUST_00164,2010-01-01 12:58:00,-76.0,Georgetown,TX,5499,food,
7477420,CUST_00196,2010-01-01 12:58:00,19.28,Concord,NC,5094,purchase,
7477421,CUST_00296,2010-01-01 12:58:00,17.67,Dallas,TX,5411,food,
7477422,CUST_00112,2010-01-01 12:58:00,42.33,ONLINE,,4121,travel,
7477423,CUST_00002,2010-01-01 12:58:00,56.38,Belgrade,ME,5300,shopping,
7477425,CUST_00124,2010-01-01 12:59:00,12.23,Canton,MI,5812,food,
7477426,CUST_00216,2010-01-01 12:59:00,12.47,Houston,TX,5812,food,
7477427,CUST_00199,2010-01-01 12:59:00,5.2,ONLINE,,5815,food,
7477428,CUST_00261,2010-01-01 12:59:00,12.63,San Antonio,TX,5812,food,
7477429,CUST_00230,2010-01-01 12:59:00,45.75,ONLINE,,4784,travel,
7477433,CUST_00254,2010-01-01 13:00:00,64.0,Suffolk,VA,5541,fuel,
7477434,CUST_00167,2010-01-01 13:00:00,87.0,Panama City,FL,5541,fuel,
7477435,CUST_00241,2010-01-01 13:00:00,1.07,San Francisco,CA,5499,food,
7477436,CUST_00286,2010-01-01 13:00:00,19.24,Battle Creek,MI,5813,entertainment,
7477438,CUST_00131,2010-01-01 13:00:00,92.0,Dallas,TX,5499,food,
